Geneid	Sample1-1	Sample1-2	Sample1-5	Sample1-7	Sample1-9
RGna_RS09560	289.91352476437066	193.86038066077134	225.59359314195478	183.58252640730728	157.25603998976888
RGna_RS09565	1.7053736750845332	3.214931685916606	1.8291372416915253	0.8659553132420155	1.894651084214083
RGna_RS09570	2.9844039313979334	0.9644795057749816	1.5242810347429376	0.0	1.2631007228093887
RGna_RS09575	0.0	0.0	0.0	0.0	0.0
RGna_RS09580	0.0	0.0	0.0	0.0	0.0
RGna_RS09585	2.5580605126268	1.607465842958303	0.0	1.731910626484031	0.0
RGna_RS09590	6.395151281566999	38.257687062407605	19.5107972447096	4.329776566210077	10.736356143879805
RGna_RS09595	14.069332819447398	67.51356540424874	38.41188207552203	25.112704084018446	20.20961156495022
RGna_RS09600	31.12306957029273	84.23121017101508	46.033287249236714	23.380793457534416	11.999456866689192
RGna_RS09605	2.5580605126268	0.9644795057749816	0.0	0.0	0.0
RGna_RS09610	44.339715552197866	63.977140549740454	49.99641793956836	64.94664849315116	28.419766263211244
RGna_RS09615	5.968807862795867	4.500904360283248	5.182555518125987	12.989329698630232	1.894651084214083
RGna_RS09620	4.689777606482466	2.8934385173249457	2.7437058625372877	0.8659553132420155	0.0
RGna_RS09625	4.263434187711334	11.252260900708121	4.8776993111774	2.5978659397260464	1.894651084214083
RGna_RS18310	1.2790302563134	2.571945348733285	0.3048562069485875	0.8659553132420155	0.6315503614046943
RGna_RS09630	3.4107473501690664	7.072849709016533	3.6582744833830505	0.8659553132420155	1.2631007228093887
RGna_RS09635	5.542464444024733	6.429863371833212	4.572843104228813	0.8659553132420155	1.894651084214083
RGna_RS09640	10.2322420505072	9.001808720566496	6.706836552868926	4.329776566210077	3.789302168428166
RGna_RS09645	10.2322420505072	14.145699418033066	11.27967965709774	6.927642505936124	1.2631007228093887
RGna_RS09650	9.379555212964933	12.538233575074763	12.194248277943501	12.989329698630232	3.789302168428166
RGna_RS09655	25.154261707496868	76.83686729340688	50.606130353465524	46.76158691506883	24.630464094783076
RGna_RS09660	16.201049913303066	19.289590115499635	20.73022207250395	15.58719563835628	11.999456866689192
RGna_RS09665	19.185453844701	22.18302863282458	17.681660003018077	24.24674877077643	20.20961156495022
RGna_RS09670	29.417695895208197	23.147508138599566	18.596228623863837	31.17439127671256	33.4721691544488
RGna_RS09675	10.2322420505072	8.358822383383176	7.011692759817513	4.329776566210077	8.210154698261027
RGna_RS09680	26.8596353825814	29.577371510432773	26.217633797578525	27.710570023744495	20.841161926354914
RGna_RS09685	27.28597880135253	64.29863371833213	39.326450696367786	19.051016891324338	15.788759035117357
RGna_RS09690	5.1161210252536	12.538233575074763	7.926261380663275	5.195731879452093	1.894651084214083
RGna_RS09695	87.82674426685347	179.39318807414662	136.2707245060186	128.16138635981827	107.36356143879803
RGna_RS09700	0.0	0.9644795057749816	0.0	0.0	0.0
RGna_RS09705	0.8526868375422666	0.0	0.0	0.0	0.0
RGna_RS09715	11.511272306820599	7.715836046199853	9.145686208457626	7.79359781917814	10.10480578247511
RGna_RS09720	2.5580605126268	2.250452180141624	1.5242810347429376	3.463821252968062	0.6315503614046943
RGna_RS09725	5.542464444024733	6.751356540424872	4.267986897280226	2.5978659397260464	0.6315503614046943
RGna_RS09730	1.2790302563134	0.9644795057749816	0.3048562069485875	0.0	0.0
RGna_RS09735	2.9844039313979334	0.6429863371833212	0.609712413897175	3.463821252968062	1.894651084214083
RGna_RS09740	2.131717093855667	1.607465842958303	2.7437058625372877	1.731910626484031	2.5262014456187774
RGna_RS09745	3.4107473501690664	2.8934385173249457	3.0485620694858753	1.731910626484031	3.1577518070234714
RGna_RS09750	2.5580605126268	0.9644795057749816	1.8291372416915253	0.8659553132420155	2.5262014456187774
RGna_RS09755	0.4263434187711333	0.0	0.3048562069485875	0.8659553132420155	0.0
RGna_RS09760	4.689777606482466	0.9644795057749816	1.5242810347429376	0.0	1.894651084214083
RGna_RS09765	3.8370907689401994	0.0	1.21942482779435	0.8659553132420155	0.0
RGna_RS09770	25.580605126267997	23.790494475782886	39.63130690331638	26.84461471050248	23.36736337197369
RGna_RS09775	1216.3577737540434	886.6781589757999	682.268191150939	1660.0363354849435	956.1672471667072
RGna_RS09780	1797.4638535390982	1763.0685365566667	1781.5796734075457	1431.4241327890516	1351.5177734060458
RGna_RS09785	19.185453844701	24.754973981557864	18.901084830812426	29.442480650228525	29.051316624615936
RGna_RS09790	11.084928888049467	8.037329214791516	14.023385519635026	11.2574190721462	20.841161926354914
RGna_RS09795	462.15626594790854	450.0904360283248	373.14399730507114	594.0453448840226	507.1349402079695
RGna_RS09800	101.89607708630086	148.52984388934718	146.02612312837343	110.84228009497798	140.20418023184214
RGna_RS09805	46.045089227282396	44.687550434240826	49.99641793956836	56.287095360731	39.156122407091054
RGna_RS09810	6.821494700338133	3.8579180230999266	7.011692759817513	7.79359781917814	5.052402891237555
RGna_RS17780	17.9064235883876	14.788685755216386	17.986516209966666	13.855285011872247	10.736356143879805
RGna_RS18120	21.7435143573278	21.2185491270496	28.35162724621864	19.916972204566356	17.68341011933144
RGna_RS09825	188.87013451561205	208.0060800788044	199.68081555132483	234.6738898885862	215.35867323900075
RGna_RS09830	70.77300751600814	47.90248212015742	50.910986560414116	43.29776566210077	30.314417347425326
RGna_RS09835	45.618745808511264	69.76401758439034	70.42178380512372	45.89563160182682	39.787672768495746
RGna_RS09840	234.4888803241233	307.34746917362753	287.47940315251805	254.5908620931525	271.56665540401855
RGna_RS09845	166.273933320742	243.37032862388708	231.69071728092652	135.0890288657544	171.78169830207688
RGna_RS09850	182.90132665281618	172.9633247023134	192.97397899845592	184.44848172054927	81.46999662120557
RGna_RS09855	73.33106802863492	66.54908589847375	76.21405173714689	65.81260380639317	40.41922312990044
RGna_RS09860	1069.2692942780025	574.8297854418892	646.2951587310055	684.9706527744343	539.344008639609
RGna_RS09865	88.67943110439573	65.90609956129042	100.90740449998248	89.1933972639276	53.681780719399015
RGna_RS09870	241.31037502446145	215.07892978782093	217.36247555434292	249.39513021370047	122.52077011251069
RGna_RS09875	1023.22420505072	1046.7817569344468	967.9184570617654	1197.6161982137075	639.7605161029553
RGna_RS09880	794.7041325893925	1071.215237747413	1011.817750862362	946.4891573735229	555.1327676747262
RGna_RS09885	3604.733605709932	3005.9611263320267	2832.114162552378	3852.6351886137268	1563.718694838023
RGna_RS09890	111.2756322992658	99.34138909482313	128.34446312535536	95.2550844566217	81.46999662120557
RGna_RS09895	23.44888803241233	27.32691933029115	21.339934486401127	33.7722572164386	15.157208673712663
RGna_RS09900	26.006948545039133	32.47081002775772	39.0215944894192	41.56585503561674	34.1037195158535
RGna_RS09905	17.9064235883876	32.79230319634938	23.16907172809265	41.56585503561674	17.05185975792675
RGna_RS09910	50.308523414993736	42.11560508550754	48.776993111774004	24.24674877077643	39.156122407091054
RGna_RS09915	75.03644170371946	84.23121017101508	70.42178380512372	83.9976653844755	68.83898939311167
RGna_RS09920	1.7053736750845332	0.6429863371833212	2.133993448640113	1.731910626484031	0.0
RGna_RS09925	1.7053736750845332	0.0	0.0	0.0	0.0
RGna_RS09930	134.72452033167812	94.19749839735655	96.94427380965082	105.64654821552588	93.46945348789475
RGna_RS09935	400.76281364486533	289.34385173249456	290.8328214289525	329.92897434520785	265.8827021513763
RGna_RS09940	281.8129998077191	204.46965522429613	245.40924659361298	227.74624738265007	140.83573059324684
RGna_RS09945	368.36071381825917	284.84294737221126	331.98840936701185	348.9799912365322	215.35867323900075
RGna_RS09950	190.57550819069658	153.3522414182221	175.90203140933502	174.0570179616451	149.04588529150786
RGna_RS09955	50.73486683376486	36.971714388040965	31.7050455226531	82.26575475799147	36.62992096147227
RGna_RS09960	3.4107473501690664	9.001808720566496	7.011692759817513	10.391463758904186	8.210154698261027
RGna_RS09965	24.301574869954596	17.03913793535801	17.986516209966666	19.916972204566356	23.36736337197369
RGna_RS09970	76.31547196003287	44.687550434240826	66.76350932174067	61.4828272401831	12.631007228093885
RGna_RS09975	45.19240238974013	26.040946655924508	37.192457247727674	41.56585503561674	22.1042626491643
RGna_RS09980	34.10747350169067	26.36243982451617	28.656483453167226	25.112704084018446	11.999456866689192
RGna_RS09985	8.100524956651533	11.252260900708121	11.27967965709774	11.2574190721462	5.052402891237555
RGna_RS09990	36.23919059554633	33.4352895335327	33.53418276434463	33.7722572164386	35.99837060006758
RGna_RS09995	1.2790302563134	2.571945348733285	2.7437058625372877	2.5978659397260464	0.6315503614046943
RGna_RS10000	26.433291963810266	37.61470072522429	35.363320006036155	21.648882831050386	42.94542457551922
RGna_RS10005	46.89777606482466	52.081893311849015	68.89750277038078	58.88496130045705	58.10263324923187
RGna_RS10010	53.7192707651628	67.83505857284038	62.49552242446044	67.5445144328772	95.99565493351353
RGna_RS10015	11.084928888049467	21.54004229564126	25.60792138368135	14.721240325114263	16.420309396522054
RGna_RS10020	56.27733127778959	62.691167875373814	60.36152897582033	58.01900598721504	75.15449300715862
RGna_RS10025	71.19935093477926	84.8741965081984	84.75002553170734	84.86362069771751	99.15340674053701
RGna_RS10030	49.455836577451464	56.582797672132266	50.30127414651694	34.638212529680615	23.36736337197369
RGna_RS10035	1.7053736750845332	1.9289590115499633	1.8291372416915253	3.463821252968062	0.6315503614046943
RGna_RS10040	5.1161210252536	2.571945348733285	0.609712413897175	4.329776566210077	0.0
RGna_RS10045	1.2790302563134	0.9644795057749816	2.4388496555887	0.8659553132420155	0.0
RGna_RS10050	1.2790302563134	1.9289590115499633	1.21942482779435	1.731910626484031	3.1577518070234714
RGna_RS10055	7.247838119109266	4.500904360283248	3.9631306903316377	4.329776566210077	3.789302168428166
RGna_RS10060	1.2790302563134	0.6429863371833212	0.609712413897175	1.731910626484031	0.0
RGna_RS10065	4.689777606482466	1.607465842958303	1.5242810347429376	3.463821252968062	0.6315503614046943
RGna_RS18125	0.4263434187711333	0.0	0.609712413897175	0.0	0.0
RGna_RS10075	141.54601503201627	160.42509112723863	139.62414278245308	258.0546833461206	354.9313031094382
RGna_RS10080	148.3675097323544	190.3239558062631	180.7797307205124	262.38445991233067	393.45587515512455
RGna_RS10085	0.0	0.0	0.3048562069485875	0.0	0.0
RGna_RS10095	0.0	0.0	0.0	0.0	0.0
RGna_RS10100	0.0	0.6429863371833212	0.3048562069485875	0.0	0.0
RGna_RS10105	1.7053736750845332	0.0	0.609712413897175	0.8659553132420155	2.5262014456187774
